wrds_filing_id,issuer_id,issuer_name,issuer_trading_symbol,issuer_sic,filing_date,acceptance_date,publication_date,document_10b5one_flag,reporting_owner_id,reporting_owner_name,is_director,is_officer,officer_title,is_other,other_text,is_ten_percent_owner,trans_date,trans_acquired_disposed_code,trans_code,trans_price_per_share,trans_shares,direct_or_indirect_ownership,equity_swap_involved,trans_form_type,shares_owned_following_trans,value_owned_following_trans,transaction_10b5one_flag
33879,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-14,2023-08-14,2023-08-14,,0000033309,"GAUGHEN, JR. KEVIN W",1,0,,0,,0,,,,,,I,,4,996,,
33879,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-14,2023-08-14,2023-08-14,,0000033309,"GAUGHEN, JR. KEVIN W",1,0,,0,,0,2023-08-11,A,J,,2,I,,4,6,,
33879,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-14,2023-08-14,2023-08-14,,0000033309,"GAUGHEN, JR. KEVIN W",1,0,,0,,0,2023-08-11,A,P,213,14,I,,4,2239,,
33879,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-14,2023-08-14,2023-08-14,,0000033309,"GAUGHEN, JR. KEVIN W",1,0,,0,,0,,,,,,I,,4,8800,,
33880,0000035095,TOWNEBANK,TOWN,,2023-08-15,2023-08-15,2023-08-15,,0000033310,FINE ANDREW S,1,0,,0,,0,2023-08-14,D,G,25,160,I,,4,289214,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,2023-08-21,A,M,71,1000,D,,4,24725,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,1175,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,766,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,393,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,11603,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,17704,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,19672,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12625,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,33529,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,5,,
33892,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-23,2023-08-23,2023-08-23,,0000033311,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12,,
33893,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033312,"ASTON, JR G. ROBERT",1,1,Executive Chairman of the Board TowneBank,0,,0,2023-08-17,A,J,24,2,D,,4,338005,,
33893,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033312,"ASTON, JR G. ROBERT",1,1,Executive Chairman of the Board TowneBank,0,,0,2023-08-17,A,J,24,2,I,,4,78834,,
33893,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033312,"ASTON, JR G. ROBERT",1,1,Executive Chairman of the Board TowneBank,0,,0,2023-08-17,A,J,24,2,I,,4,78836,,
33894,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033313,BRAY RICHARD S,1,0,,0,,0,2023-08-17,A,J,24,2,I,,4,2952,,
33895,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033314,CLARK ROBERT L,0,1,Senior Executive VP and Chief Operating Officer TowneBank,0,,0,2023-08-17,A,J,24,4,D,,4,11079,,
33896,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033315,FLY KEVIN L,0,1,Senior Executive VP and Chief Accounting Officer,0,,0,2023-08-17,A,J,24,4,D,,4,4938,,
33897,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033316,FOSTER III WILLIAM I,1,1,President and Chief Executive Officer,0,,0,2023-08-17,A,J,24,12,D,,4,41373,,
33899,0000035095,TOWNEBANK,TOWN,,2023-08-23,2023-08-23,2023-08-23,,0000033318,"MONTERO, II JUAN M",1,0,,0,,0,2023-08-17,A,J,24,2,D,,4,16048,,
33900,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033319,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,1000,,
33900,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033319,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,17704,,
33900,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033319,YOUNGWORTH JACQUELINE M,1,0,,0,,0,2023-08-25,A,M,71,1000,I,,4,8996,,
33900,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033319,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,12625,,
33903,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033321,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,1000,,
33903,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033321,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,17704,,
33903,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033321,YOUNGWORTH JACQUELINE M,1,0,,0,,0,2023-08-23,D,S,188,400,I,,4,7596,,
33903,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-28,2023-08-28,2023-08-28,,0000033321,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,12625,,
33904,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-29,2023-08-29,2023-08-29,,0000033322,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,1000,,
33904,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-29,2023-08-29,2023-08-29,,0000033322,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,17704,,
33904,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-29,2023-08-29,2023-08-29,,0000033322,YOUNGWORTH JACQUELINE M,1,0,,0,,0,2023-08-25,A,M,71,1000,I,,4,8596,,
33904,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-29,2023-08-29,2023-08-29,,0000033322,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,12625,,
33905,0000019101,HARFORD BANK,HFBK,,2023-08-29,2023-08-29,2023-08-29,,0000033323,ALLEN MICHAEL F,1,1,PRESIDENT,0,,0,2023-07-03,A,F,31,95,D,,4,1883,,
33906,0000019101,HARFORD BANK,HFBK,,2023-08-29,2023-08-29,2023-08-29,,0000033324,LEE STEWART C,0,1,EXEC VP/CAO,0,,0,2023-07-03,A,F,31,29,D,,4,126,,
33907,0000019101,HARFORD BANK,HFBK,,2023-08-29,2023-08-29,2023-08-29,,0000033325,SCHENNING LORRIE A,0,1,EXEC VP/CLO,0,,0,2023-07-03,A,F,31,32,D,,4,1220,,
33908,0000019101,HARFORD BANK,HFBK,,2023-08-29,2023-08-29,2023-08-29,,0000033326,KARAS JOHN S,1,0,,0,,0,2023-08-25,D,S,33,515,I,,4,4271,,
33908,0000019101,HARFORD BANK,HFBK,,2023-08-29,2023-08-29,2023-08-29,,0000033326,KARAS JOHN S,1,0,,0,,0,,,,,,D,,4,20343,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,2023-08-28,D,S,193,40,D,,4,24685,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,1175,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,766,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,393,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,11603,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,17704,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,19672,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12625,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,33529,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,5,,
33909,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033327,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,2023-08-29,D,S,195,960,D,,4,23725,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,1175,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,766,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,393,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,11603,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,17704,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,19672,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12625,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,33529,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,5,,
33910,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-08-30,2023-08-30,2023-08-30,,0000033328,HERNANDO JULIO R,1,0,,0,,0,,,,,,I,,4,12,,
33911,0000035095,TOWNEBANK,TOWN,,2023-09-01,2023-09-01,2023-09-01,,0000033329,FOSTER III WILLIAM I,1,1,President and Chief Executive Officer TowneBank,0,,0,2023-08-31,D,F,29,1544,D,,4,39829,,
33912,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-05,2023-09-05,2023-09-05,,0000033330,BERGER HOWARD M,1,0,,0,,0,2023-08-31,D,S,199,1000,D,,4,2800,,
33912,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-05,2023-09-05,2023-09-05,,0000033330,BERGER HOWARD M,1,0,,0,,0,,,,,,I,,4,3125,,
33917,0000035095,TOWNEBANK,TOWN,,2023-09-12,2023-09-12,2023-09-12,,0000033335,"LAWSON, II JOHN R",1,0,,0,,0,2023-09-06,A,J,23,13,D,,4,422574,,
33918,0000035095,TOWNEBANK,TOWN,,2023-09-12,2023-09-12,2023-09-12,,0000033336,WITT ALAN S,1,0,,0,,0,2023-09-06,A,J,23,13,D,,4,97255,,
33920,0000033539,PREFERRED BANK,PFBC,,2023-09-21,2023-09-21,2023-09-21,,0000033337,YU LI,0,1,,0,,0,2023-09-21,D,G,62,2000,D,,4,743547,,
33921,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033338,"ASTON, JR G. ROBERT",1,1,,0,,0,2023-09-18,A,J,23,3,D,,4,338008,,
33921,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033338,"ASTON, JR G. ROBERT",1,1,,0,,0,2023-09-18,A,J,23,2,I,,4,78838,,
33921,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033338,"ASTON, JR G. ROBERT",1,1,,0,,0,2023-09-18,A,J,23,3,I,,4,78841,,
33922,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033339,BRAY RICHARD S,1,0,,0,,0,2023-09-18,A,J,23,3,I,,4,2955,,
33923,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033340,CLARK ROBERT L,0,1,,0,,0,2023-09-18,A,J,23,4,D,,4,11083,,
33924,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033341,FLY KEVIN L,0,1,,0,,0,2023-09-18,A,J,23,4,D,,4,4942,,
33925,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033342,FOSTER III WILLIAM I,1,1,,0,,0,2023-09-18,A,J,23,13,D,,4,39842,,
33926,0000035095,TOWNEBANK,TOWN,,2023-09-25,2023-09-25,2023-09-25,,0000033343,"MONTERO, II JUAN M",1,0,,0,,0,2023-09-18,A,J,23,2,D,,4,16050,,
33927,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-29,2023-09-29,2023-09-29,,0000033344,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,1000,,
33927,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-29,2023-09-29,2023-09-29,,0000033344,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,17704,,
33927,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-29,2023-09-29,2023-09-29,,0000033344,YOUNGWORTH JACQUELINE M,1,0,,0,,0,2023-09-29,D,S,183,200,I,,4,8396,,
33927,0000090211,HINGHAM INSTITUTION FOR SAVINGS,HIFS,,2023-09-29,2023-09-29,2023-09-29,,0000033344,YOUNGWORTH JACQUELINE M,1,0,,0,,0,,,,,,I,,4,12625,,
0000059478-23-000241,0000059478,ELI LILLY & CO,LLY,2834,2023-09-01,2023-09-01,2023-09-01,0,0001955972,DOZIER ERIC,0,1,"EVP, HR & Diversity",0,,0,2023-08-31,D,G,0,546,D,0,4,6262,,0
0000059478-23-000241,0000059478,ELI LILLY & CO,LLY,2834,2023-09-01,2023-09-01,2023-09-01,0,0001955972,DOZIER ERIC,0,1,"EVP, HR & Diversity",0,,0,,,,,,I,0,,219,,
0000063908-23-000087,0000063908,MCDONALDS CORP,MCD,5812,2023-09-01,2023-09-01,2023-09-01,1,0001661608,CAPOZZI HEIDI B,0,1,EVP - Chief People Officer,0,,0,2023-08-31,D,G,0,354,D,0,4,20707,,
0000063908-23-000087,0000063908,MCDONALDS CORP,MCD,5812,2023-09-01,2023-09-01,2023-09-01,1,0001661608,CAPOZZI HEIDI B,0,1,EVP - Chief People Officer,0,,0,2023-09-01,D,S,283,688,D,0,4,20019,,
0000063908-23-000088,0000063908,MCDONALDS CORP,MCD,5812,2023-09-01,2023-09-01,2023-09-01,0,0001767478,RICE BRIAN S,0,1,EVP-Global Chief Info. Officer,0,,0,2023-08-31,A,M,0,3964,D,0,4,3964,,0
0000063908-23-000088,0000063908,MCDONALDS CORP,MCD,5812,2023-09-01,2023-09-01,2023-09-01,0,0001767478,RICE BRIAN S,0,1,EVP-Global Chief Info. Officer,0,,0,2023-08-31,A,M,0,87,D,0,4,4051,,0
0000063908-23-000088,0000063908,MCDONALDS CORP,MCD,5812,2023-09-01,2023-09-01,2023-09-01,0,0001767478,RICE BRIAN S,0,1,EVP-Global Chief Info. Officer,0,,0,2023-08-31,D,F,281,1390,D,0,4,2661,,
0000354963-23-000053,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,1,0001914490,BARNES VICTOR CHRISTOPHER,1,0,,0,,0,2023-09-01,A,A,23,45,D,0,4,5084,,0
0000354963-23-000055,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,1,0001490436,BECKETT THOMAS,1,0,,0,,0,2023-09-01,A,A,23,18,D,0,4,12615,,0
0000354963-23-000057,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,0,0001326070,FITZSIMMONS TRACY,1,0,,0,,0,2023-09-01,A,A,23,46,D,0,4,32026,,0
0000354963-23-000059,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,0,0001361555,KOONTZ RICHARD L JR,1,0,,0,,0,2023-08-01,A,A,23,22,D,0,4,43737,,0
0000354963-23-000062,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,0,0001697225,QUAGLIO KENNETH L,1,0,,0,,0,2023-09-01,A,A,23,27,D,0,4,15770,,0
0000354963-23-000064,0000354963,SHENANDOAH TELECOMMUNICATIONS CO/VA/,SHEN,4813,2023-09-01,2023-09-01,2023-09-01,0,0001361555,KOONTZ RICHARD L JR,1,0,,0,,0,2023-09-01,A,A,23,22,D,0,4,43737,,0
0000752714-23-000067,0000752714,MCGRATH RENTCORP,MGRC,7359,2023-09-01,2023-09-01,2023-09-01,0,0001209688,FETTER ELIZABETH A,1,0,,0,,0,2023-08-30,D,S,103,430,D,0,4,4770,,
0000754811-23-000017,0000754811,U S GLOBAL INVESTORS INC,GROW,6282,2023-09-01,2023-09-01,2023-09-01,0,0001582473,CALLICOTTE LISA,0,1,CFO,0,,0,2023-08-31,A,J,3,300,D,0,4,26199,,0
0000754811-23-000018,0000754811,U S GLOBAL INVESTORS INC,GROW,6282,2023-09-01,2023-09-01,2023-09-01,0,0001251824,HOLMES FRANK E,1,1,CEO/CIO,0,,1,2023-08-31,A,J,3,756,D,0,4,270543,,0
0000754811-23-000018,0000754811,U S GLOBAL INVESTORS INC,GROW,6282,2023-09-01,2023-09-01,2023-09-01,0,0001251824,HOLMES FRANK E,1,1,CEO/CIO,0,,1,,,,,,I,0,,32862,,
0000754811-23-000018,0000754811,U S GLOBAL INVESTORS INC,GROW,6282,2023-09-01,2023-09-01,2023-09-01,0,0001251824,HOLMES FRANK E,1,1,CEO/CIO,0,,1,,,,,,I,0,,221657,,
0000769397-23-000167,0000769397,"AUTODESK, INC.",ADSK,7372,2023-09-01,2023-09-01,2023-09-01,0,0001255995,RAFAEL BETSY,1,0,,0,,0,2023-09-01,D,S,224,309,D,0,4,4163,,0
0000769397-23-000169,0000769397,"AUTODESK, INC.",ADSK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001661768,ANAGNOST ANDREW,1,1,President and CEO,0,,0,2023-09-01,D,S,221,6745,D,0,4,114900,,0
0000769397-23-000169,0000769397,"AUTODESK, INC.",ADSK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001661768,ANAGNOST ANDREW,1,1,President and CEO,0,,0,2023-09-01,D,S,222,12950,D,0,4,101950,,0
0000769397-23-000169,0000769397,"AUTODESK, INC.",ADSK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001661768,ANAGNOST ANDREW,1,1,President and CEO,0,,0,2023-09-01,D,S,223,1008,D,0,4,100942,,0
0000769397-23-000169,0000769397,"AUTODESK, INC.",ADSK,7372,2023-09-01,2023-09-01,2023-09-01,1,0001661768,ANAGNOST ANDREW,1,1,President and CEO,0,,0,2023-09-01,D,S,224,1615,D,0,4,99327,,0
0000796343-23-000196,0000796343,ADOBE INC.,ADBE,7372,2023-09-01,2023-09-01,2023-09-01,0,0001795424,CHEN GLORIA,0,1,"EVP, Chief People Officer",0,,0,2023-08-30,A,M,0,224,D,0,4,24546,,
0000796343-23-000196,0000796343,ADOBE INC.,ADBE,7372,2023-09-01,2023-09-01,2023-09-01,0,0001795424,CHEN GLORIA,0,1,"EVP, Chief People Officer",0,,0,2023-08-30,D,F,545,111,D,0,4,24435,,0
0000796343-23-000196,0000796343,ADOBE INC.,ADBE,7372,2023-09-01,2023-09-01,2023-09-01,0,0001795424,CHEN GLORIA,0,1,"EVP, Chief People Officer",0,,0,,,,,,I,0,,667,,0
0000860748-23-000162,0000860748,KEMPER CORP,KMPR,6331,2023-09-01,2023-09-01,2023-09-01,0,0001989378,FLINT CHRISTOPHER WADE,0,1,"EVP, President, Kemper Life",0,,0,2023-09-01,A,A,0,2522,D,0,4,2522,,0
0000884713-23-000055,0000884713,PRIMO WATER CORP /CN/,PRMW,2086,2023-09-01,2023-09-01,2023-09-01,0,0001823072,ROMERO MERCEDES,0,1,Chief Procurement Officer,0,,0,2023-08-31,D,F,15,223,D,0,4,15199,,0
0000886346-23-000124,0000886346,KADANT INC,KAI,3550,2023-09-01,2023-09-01,2023-09-01,0,0001781020,FLYNN PETER J.,0,1,Senior Vice President,0,,0,2023-08-31,D,S,220,1434,D,0,4,3381,,
0000893538-23-000098,0000893538,SM ENERGY CO,SM,1311,2023-09-01,2023-09-01,2023-09-01,0,0001364531,QUINTANA JULIO M,1,0,,0,,0,2023-08-30,D,S,42,44000,D,0,4,89028,,
0000894579-23-000242,0001493761,TURTLE BEACH CORP,HEAR,3669,2023-09-01,2023-09-01,2023-09-01,0,0001984120,KEIRN CRIS,0,1,Interim CEO,0,,0,2023-08-31,A,A,0,887,D,0,4,11622,,0
0000896841-23-000133,0000896841,"AVID TECHNOLOGY, INC.",AVID,7372,2023-09-01,2023-09-01,2023-09-01,0,0001615890,RILEY KEVIN W.,0,1,Chief Technology Officer & SVP,0,,0,2023-08-31,D,F,27,911,D,0,4,59319,,0
0000897069-23-001334,0000077360,PENTAIR PLC,PNR,3550,2023-09-01,2023-09-01,2023-09-01,0,0001527766,DOI TRACEY,1,0,,0,,0,2023-08-31,A,A,0,2135,D,0,4,2135,,0
0000897077-23-000098,0000897077,ALAMO GROUP INC,ALG,3523,2023-09-01,2023-09-01,2023-09-01,0,0001398352,ETCHART ERIC,1,0,,0,,0,2023-09-01,A,P,177,500,D,0,4,10461,,
0000899243-23-018634,0001832511,P3 HEALTH PARTNERS INC.,PIII,8000,2023-09-01,2023-09-01,2023-09-01,0,0001975658,"CHICAGO PACIFIC FOUNDERS UGP III, LLC",0,0,,0,,1,2023-08-31,A,P,2,90000,I,0,4,49395442,,0
0000899243-23-018634,0001832511,P3 HEALTH PARTNERS INC.,PIII,8000,2023-09-01,2023-09-01,2023-09-01,0,0001975658,"CHICAGO PACIFIC FOUNDERS UGP III, LLC",0,0,,0,,1,2023-09-01,A,P,2,90000,I,0,4,49485442,,0
0000899243-23-018636,0001314102,"EYEPOINT PHARMACEUTICALS, INC.",EYPT,3826,2023-09-01,2023-09-01,2023-09-01,0,0001612343,"EW HEALTHCARE PARTNERS, L.P.",0,0,,1,See footnotes 1 and 6,1,2023-08-30,D,S,11,60649,I,0,4,3589743,,0
0000899243-23-018636,0001314102,"EYEPOINT PHARMACEUTICALS, INC.",EYPT,3826,2023-09-01,2023-09-01,2023-09-01,0,0001612343,"EW HEALTHCARE PARTNERS, L.P.",0,0,,1,See footnotes 1 and 6,1,2023-08-30,D,S,11,327,I,0,4,3589416,,0
0000899243-23-018636,0001314102,"EYEPOINT PHARMACEUTICALS, INC.",EYPT,3826,2023-09-01,2023-09-01,2023-09-01,0,0001612343,"EW HEALTHCARE PARTNERS, L.P.",0,0,,1,See footnotes 1 and 6,1,2023-08-31,D,S,10,71478,I,0,4,3517938,,0
0000899243-23-018636,0001314102,"EYEPOINT PHARMACEUTICALS, INC.",EYPT,3826,2023-09-01,2023-09-01,2023-09-01,0,0001612343,"EW HEALTHCARE PARTNERS, L.P.",0,0,,1,See footnotes 1 and 6,1,2023-08-31,D,S,11,7017,I,0,4,3510921,,0
0000899243-23-018638,0001851003,ZETA GLOBAL HOLDINGS CORP.,ZETA,7372,2023-09-01,2023-09-01,2023-09-01,0,0001308562,STEINBERG DAVID,1,1,Chief Executive Officer,0,,1,2023-09-01,D,G,0,114187,I,0,4,2035285,,0
0000899243-23-018638,0001851003,ZETA GLOBAL HOLDINGS CORP.,ZETA,7372,2023-09-01,2023-09-01,2023-09-01,0,0001308562,STEINBERG DAVID,1,1,Chief Executive Officer,0,,1,2023-09-01,D,G,0,49896,I,0,4,132084,,0
0000899243-23-018638,0001851003,ZETA GLOBAL HOLDINGS CORP.,ZETA,7372,2023-09-01,2023-09-01,2023-09-01,0,0001308562,STEINBERG DAVID,1,1,Chief Executive Officer,0,,1,,,,,,I,0,,487043,,0
